,Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
7455,CS-12355,CA-2017-111269,2017-06-16,2017-06-18,Second Class,OFF-AR-10001427,5
7456,CS-12355,CA-2017-111269,2017-06-16,2017-06-18,Second Class,TEC-AC-10001606,6
7457,Dp-13240,CA-2017-169691,2017-06-15,2017-06-18,First Class,OFF-PA-10003022,3
7458,Dp-13240,CA-2017-169691,2017-06-15,2017-06-18,First Class,OFF-LA-10002312,3
7459,Dp-13240,CA-2017-169691,2017-06-15,2017-06-18,First Class,OFF-ST-10001291,5
7472,TW-21025,CA-2017-104850,2017-06-13,2017-06-19,Standard Class,FUR-CH-10003774,4
7473,TS-21610,CA-2017-105214,2017-06-16,2017-06-19,First Class,OFF-PA-10001776,2
7474,TS-21610,CA-2017-105214,2017-06-16,2017-06-19,First Class,FUR-CH-10000015,7
7475,KH-16690,CA-2017-118864,2017-06-15,2017-06-19,Second Class,TEC-PH-10001809,1
7476,JE-15715,CA-2017-126914,2017-06-15,2017-06-19,Standard Class,FUR-BO-10000468,2
7477,JE-15715,CA-2017-126914,2017-06-15,2017-06-19,Standard Class,FUR-CH-10000847,3
7478,LC-16885,CA-2017-143861,2017-06-12,2017-06-19,Standard Class,FUR-FU-10001546,2
7479,ME-17320,CA-2017-148474,2017-06-12,2017-06-19,Standard Class,FUR-TA-10002530,3
7480,ME-17320,CA-2017-148474,2017-06-12,2017-06-19,Standard Class,OFF-BI-10000977,3
7481,CC-12550,CA-2017-169901,2017-06-15,2017-06-19,Standard Class,TEC-PH-10002293,3
7492,TS-21205,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,OFF-AP-10004249,8
7493,TS-21205,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,OFF-ST-10001490,1
7494,TS-21205,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,FUR-FU-10004351,4
7495,TS-21205,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TEC-PH-10000560,8
7496,TS-21205,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,OFF-PA-10000312,5
7497,TS-21205,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,FUR-TA-10004152,2
7498,TS-21205,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TEC-PH-10001051,3
7499,LS-17200,CA-2017-131618,2017-06-17,2017-06-20,First Class,OFF-BI-10001294,4
7500,LS-17200,CA-2017-131618,2017-06-17,2017-06-20,First Class,OFF-PA-10001892,2
7501,LS-17200,CA-2017-131618,2017-06-17,2017-06-20,First Class,OFF-BI-10000546,4
7502,SC-20800,CA-2017-135167,2017-06-15,2017-06-20,Standard Class,OFF-AR-10002399,1
7503,CB-12535,CA-2017-136826,2017-06-16,2017-06-20,Standard Class,OFF-AR-10003602,3
7504,RA-19945,CA-2017-146346,2017-06-17,2017-06-20,First Class,OFF-ST-10001418,3
7505,KD-16345,CA-2017-157833,2017-06-17,2017-06-20,First Class,OFF-BI-10001721,3
7506,NK-18490,CA-2017-162712,2017-06-18,2017-06-20,Second Class,OFF-PA-10000167,3
7529,PF-19165,CA-2017-118437,2017-06-17,2017-06-21,Second Class,OFF-ST-10003722,1
7530,PF-19165,CA-2017-118437,2017-06-17,2017-06-21,Second Class,FUR-FU-10004848,3
7531,KH-16330,CA-2017-128944,2017-06-19,2017-06-21,Second Class,FUR-FU-10004909,3
7532,KH-16330,CA-2017-128944,2017-06-19,2017-06-21,Second Class,TEC-AC-10001553,9
7533,KH-16330,CA-2017-128944,2017-06-19,2017-06-21,Second Class,FUR-CH-10000785,6
7534,JE-15745,CA-2017-129462,2017-06-16,2017-06-21,Second Class,TEC-PH-10002085,1
7535,JE-15745,CA-2017-129462,2017-06-16,2017-06-21,Second Class,OFF-AP-10003884,3
7536,JE-15745,CA-2017-129462,2017-06-16,2017-06-21,Second Class,FUR-CH-10000665,2
7537,JE-15745,CA-2017-129462,2017-06-16,2017-06-21,Second Class,TEC-PH-10001557,2
7538,AB-10255,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,OFF-PA-10001246,3
7539,AB-10255,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,OFF-SU-10001165,2
7540,AB-10255,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,OFF-PA-10001815,4
7541,SR-20740,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,TEC-MA-10003673,5
7542,SR-20740,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,TEC-AC-10004992,3
7543,MK-17905,US-2017-132206,2017-06-16,2017-06-21,Standard Class,OFF-BI-10000756,7
7568,TD-20995,CA-2017-111178,2017-06-15,2017-06-22,Standard Class,OFF-AR-10001954,5
7594,CC-12670,CA-2017-112753,2017-06-18,2017-06-23,Standard Class,OFF-PA-10002036,6
7595,CC-12670,CA-2017-112753,2017-06-18,2017-06-23,Standard Class,FUR-BO-10004015,9
7596,GA-14515,CA-2017-138870,2017-06-19,2017-06-23,Standard Class,OFF-PA-10004438,2
7597,GA-14515,CA-2017-138870,2017-06-19,2017-06-23,Standard Class,FUR-FU-10002396,4
7598,AR-10405,CA-2017-140844,2017-06-19,2017-06-23,Standard Class,TEC-AC-10001101,8
7599,AR-10405,CA-2017-140844,2017-06-19,2017-06-23,Standard Class,OFF-PA-10003892,2
7600,PJ-19015,CA-2017-151218,2017-06-20,2017-06-23,First Class,OFF-ST-10004835,1
7601,ZC-21910,US-2017-102288,2017-06-19,2017-06-23,Standard Class,OFF-PA-10000740,8
7602,ZC-21910,US-2017-102288,2017-06-19,2017-06-23,Standard Class,OFF-AP-10002906,1
7603,ZC-21910,US-2017-102288,2017-06-19,2017-06-23,Standard Class,OFF-AP-10004655,1
7604,DC-12850,US-2017-133781,2017-06-22,2017-06-23,First Class,OFF-EN-10004483,3
7635,AS-10240,CA-2017-101049,2017-06-21,2017-06-25,Second Class,FUR-FU-10004415,5
7636,AS-10240,CA-2017-101049,2017-06-21,2017-06-25,Second Class,OFF-BI-10001510,6
7637,EH-14125,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,OFF-BI-10002852,5
7638,EH-14125,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,OFF-BI-10000145,2
7639,EH-14125,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,OFF-PA-10001970,8
7640,FO-14305,CA-2017-141992,2017-06-19,2017-06-25,Standard Class,OFF-SU-10002557,1
7641,FO-14305,CA-2017-141992,2017-06-19,2017-06-25,Standard Class,OFF-ST-10003656,2
7648,RB-19465,CA-2017-105823,2017-06-22,2017-06-26,Standard Class,FUR-CH-10000454,2
7649,JE-15475,CA-2017-132934,2017-06-20,2017-06-26,Standard Class,TEC-AC-10000927,5
7650,JE-15475,CA-2017-132934,2017-06-20,2017-06-26,Standard Class,OFF-BI-10001098,3
7651,GA-14515,CA-2017-136350,2017-06-24,2017-06-26,Second Class,FUR-CH-10001891,2
7652,GA-14515,CA-2017-136350,2017-06-24,2017-06-26,Second Class,FUR-FU-10003601,3
7653,DB-13270,CA-2017-154011,2017-06-19,2017-06-26,Standard Class,FUR-TA-10000688,3
7654,DB-13270,CA-2017-154011,2017-06-19,2017-06-26,Standard Class,OFF-BI-10003166,3
7655,KT-16480,CA-2017-159107,2017-06-24,2017-06-26,Second Class,OFF-FA-10001332,1
7656,JS-15685,CA-2017-169999,2017-06-19,2017-06-26,Standard Class,OFF-BI-10004728,3
7657,JS-15685,CA-2017-169999,2017-06-19,2017-06-26,Standard Class,OFF-ST-10001511,2
7673,TR-21325,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TEC-AC-10002402,3
7674,TR-21325,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,OFF-LA-10003223,2
7675,ST-20530,CA-2017-106852,2017-06-20,2017-06-27,Standard Class,OFF-PA-10001639,6
7676,ST-20530,CA-2017-106852,2017-06-20,2017-06-27,Standard Class,OFF-AR-10003829,2
7677,SB-20185,CA-2017-116127,2017-06-25,2017-06-27,Second Class,FUR-BO-10002213,1
7678,TH-21550,CA-2017-133256,2017-06-26,2017-06-27,First Class,OFF-AR-10003158,4
7679,TH-21550,CA-2017-133256,2017-06-26,2017-06-27,First Class,OFF-PA-10001622,1
7680,TH-21550,CA-2017-133256,2017-06-26,2017-06-27,First Class,TEC-PH-10002660,8
7681,PG-18895,US-2017-135986,2017-06-20,2017-06-27,Standard Class,OFF-PA-10001534,5
7682,PG-18895,US-2017-135986,2017-06-20,2017-06-27,Standard Class,TEC-PH-10003691,4
7691,CJ-12010,CA-2017-122105,2017-06-24,2017-06-28,Standard Class,OFF-AR-10004344,8
7692,SC-20575,CA-2017-132955,2017-06-24,2017-06-28,Standard Class,OFF-BI-10002735,3
7693,PL-18925,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,OFF-BI-10003982,5
7694,PL-18925,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,OFF-BI-10003166,3
7695,PL-18925,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,OFF-ST-10004835,2
7705,MB-17305,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,OFF-PA-10002666,3
7706,PW-19030,CA-2017-116988,2017-06-27,2017-06-29,Second Class,OFF-PA-10003848,3
7707,PW-19030,CA-2017-116988,2017-06-27,2017-06-29,Second Class,FUR-FU-10001290,3
7708,PW-19030,CA-2017-116988,2017-06-27,2017-06-29,Second Class,TEC-AC-10003832,5
7709,JK-15730,CA-2017-155936,2017-06-22,2017-06-29,Standard Class,OFF-BI-10002432,3
7710,AM-10705,US-2017-124821,2017-06-25,2017-06-29,Second Class,FUR-TA-10000688,4
7728,DO-13435,CA-2017-100636,2017-06-26,2017-06-30,Standard Class,OFF-ST-10004123,3
7729,SC-20260,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,OFF-PA-10003790,3
7730,SC-20260,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,OFF-ST-10001490,4
7731,SC-20260,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,OFF-BI-10001071,2
7732,SC-20260,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,OFF-SU-10002503,5
7733,ME-17725,CA-2017-137449,2017-06-29,2017-06-30,First Class,FUR-TA-10002855,3
7734,ME-17725,CA-2017-137449,2017-06-29,2017-06-30,First Class,FUR-BO-10000780,3
7735,ME-17725,CA-2017-137449,2017-06-29,2017-06-30,First Class,OFF-AP-10000240,2
7736,WB-21850,CA-2017-138149,2017-06-29,2017-06-30,First Class,OFF-ST-10002974,3
7737,WB-21850,CA-2017-138149,2017-06-29,2017-06-30,First Class,OFF-BI-10003091,5
7738,WB-21850,CA-2017-138149,2017-06-29,2017-06-30,First Class,TEC-AC-10001284,3
7739,WB-21850,CA-2017-138149,2017-06-29,2017-06-30,First Class,OFF-AR-10000255,2
7740,NP-18700,CA-2017-138310,2017-06-26,2017-06-30,Standard Class,TEC-AC-10001990,9
7741,SC-20725,CA-2017-163531,2017-06-26,2017-06-30,Standard Class,TEC-PH-10001425,3
7742,SG-20470,US-2017-102890,2017-06-30,2017-06-30,Same Day,FUR-TA-10000577,5
7743,MC-17635,US-2017-151316,2017-06-24,2017-06-30,Standard Class,OFF-PA-10000327,3
7744,MC-17635,US-2017-151316,2017-06-24,2017-06-30,Standard Class,OFF-BI-10004632,3
7764,NH-18610,CA-2017-100384,2017-06-24,2017-07-01,Standard Class,OFF-AR-10002135,8
7765,NH-18610,CA-2017-100384,2017-06-24,2017-07-01,Standard Class,OFF-AR-10003514,9
7766,FM-14380,CA-2017-134796,2017-06-25,2017-07-01,Standard Class,TEC-PH-10003505,2
7767,DR-12880,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,FUR-CH-10001545,3
7768,DR-12880,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,OFF-LA-10004689,6
7769,GT-14710,CA-2017-151190,2017-06-27,2017-07-01,Standard Class,OFF-PA-10000575,3
7770,DB-13405,CA-2017-157091,2017-06-26,2017-07-01,Standard Class,FUR-FU-10000293,5
7813,JC-15775,CA-2017-109393,2017-06-30,2017-07-02,Second Class,FUR-BO-10003966,3
7814,OT-18730,CA-2017-115364,2017-06-26,2017-07-02,Standard Class,OFF-ST-10002486,12
7815,ML-17755,CA-2017-133648,2017-06-25,2017-07-02,Standard Class,OFF-AR-10002257,2
7816,ML-17755,CA-2017-133648,2017-06-25,2017-07-02,Standard Class,OFF-LA-10003923,6
7817,ML-17755,CA-2017-133648,2017-06-25,2017-07-02,Standard Class,OFF-FA-10004395,3
7818,DR-12880,CA-2017-143574,2017-06-29,2017-07-02,First Class,OFF-SU-10002537,3
7819,DR-12880,CA-2017-143574,2017-06-29,2017-07-02,First Class,FUR-BO-10002598,9
7820,DR-12880,CA-2017-143574,2017-06-29,2017-07-02,First Class,FUR-FU-10003976,2
7877,DK-13225,CA-2017-100650,2017-06-29,2017-07-03,Second Class,OFF-ST-10001780,2
7878,CC-12220,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,TEC-PH-10000673,14
7879,CC-12220,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,TEC-PH-10001760,3
7880,JK-15640,CA-2017-168109,2017-07-03,2017-07-03,Same Day,TEC-AC-10003628,2
7881,JK-15640,CA-2017-168109,2017-07-03,2017-07-03,Same Day,TEC-PH-10000702,1
7882,JK-15640,CA-2017-168109,2017-07-03,2017-07-03,Same Day,TEC-MA-10001148,6
7883,JK-15640,CA-2017-168109,2017-07-03,2017-07-03,Same Day,TEC-AC-10002049,4
7935,TS-21505,CA-2017-106747,2017-07-03,2017-07-04,First Class,FUR-FU-10004188,1
7936,MA-17995,CA-2017-123638,2017-06-27,2017-07-04,Standard Class,FUR-CH-10002647,3
7937,YS-21880,CA-2017-124828,2017-07-03,2017-07-04,First Class,OFF-AR-10003514,3
7938,DV-13045,CA-2017-125745,2017-06-30,2017-07-04,Standard Class,FUR-FU-10001591,2
7939,AA-10315,CA-2017-147039,2017-06-29,2017-07-04,Standard Class,OFF-BI-10004654,2
7940,AA-10315,CA-2017-147039,2017-06-29,2017-07-04,Standard Class,OFF-AP-10000576,3
7941,GH-14410,CA-2017-163006,2017-06-30,2017-07-04,Second Class,FUR-CH-10000229,3
7942,GH-14410,CA-2017-163006,2017-06-30,2017-07-04,Second Class,FUR-FU-10003799,2
7943,GH-14410,CA-2017-163006,2017-06-30,2017-07-04,Second Class,TEC-PH-10002584,2
7944,ND-18460,CA-2017-164112,2017-06-30,2017-07-04,Standard Class,OFF-ST-10002615,7
7945,FC-14335,US-2017-126081,2017-06-29,2017-07-04,Standard Class,OFF-PA-10003953,1
7963,VP-21730,CA-2017-102946,2017-06-30,2017-07-05,Standard Class,OFF-BI-10004492,3
7964,AH-10120,CA-2017-107958,2017-07-02,2017-07-05,First Class,OFF-BI-10001787,4
7965,AH-10120,CA-2017-107958,2017-07-02,2017-07-05,First Class,OFF-PA-10000357,5
7966,TT-21220,US-2017-113201,2017-06-30,2017-07-05,Standard Class,OFF-PA-10000675,5
7983,FH-14275,CA-2017-121503,2017-07-03,2017-07-06,Second Class,TEC-MA-10003674,3
7984,FH-14275,CA-2017-121503,2017-07-03,2017-07-06,Second Class,OFF-PA-10001878,7
7985,RA-19285,CA-2017-131695,2017-06-30,2017-07-06,Standard Class,FUR-FU-10002045,1
7986,RA-19285,CA-2017-131695,2017-06-30,2017-07-06,Standard Class,OFF-ST-10001476,7
7987,CT-11995,CA-2017-137085,2017-06-29,2017-07-06,Standard Class,OFF-BI-10000632,9
7988,SZ-20035,US-2017-111024,2017-07-03,2017-07-06,Second Class,FUR-TA-10002041,2
7989,SZ-20035,US-2017-111024,2017-07-03,2017-07-06,Second Class,OFF-PA-10000174,4
7990,SZ-20035,US-2017-111024,2017-07-03,2017-07-06,Second Class,OFF-PA-10002246,6
7991,AH-10585,US-2017-152492,2017-07-06,2017-07-06,Same Day,FUR-CH-10000155,1
8015,DK-12835,CA-2017-104388,2017-07-05,2017-07-07,First Class,TEC-PH-10002293,4
8016,RD-19585,CA-2017-111647,2017-07-03,2017-07-07,Standard Class,TEC-PH-10002726,4
8017,CS-12460,US-2017-126179,2017-07-03,2017-07-07,Standard Class,TEC-PH-10001557,3
8018,CS-12460,US-2017-126179,2017-07-03,2017-07-07,Standard Class,FUR-FU-10002554,1
8034,RD-19585,CA-2017-139437,2017-07-03,2017-07-08,Standard Class,OFF-ST-10002485,4
8035,KF-16285,US-2017-148362,2017-07-01,2017-07-08,Standard Class,OFF-PA-10003441,4
8036,KF-16285,US-2017-148362,2017-07-01,2017-07-08,Standard Class,OFF-BI-10003656,1
8037,KF-16285,US-2017-148362,2017-07-01,2017-07-08,Standard Class,OFF-ST-10001128,4
8078,CS-12355,CA-2017-105053,2017-07-07,2017-07-09,Second Class,OFF-BI-10001634,3
8079,MP-17965,CA-2017-155152,2017-07-07,2017-07-09,Second Class,TEC-AC-10004353,4
8080,FM-14290,US-2017-129777,2017-07-03,2017-07-09,Standard Class,OFF-PA-10001970,2
8081,FM-14290,US-2017-129777,2017-07-03,2017-07-09,Standard Class,TEC-AC-10003590,10
8082,MO-17950,US-2017-166233,2017-07-03,2017-07-09,Standard Class,TEC-AC-10002167,2
8083,RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,TEC-AC-10002018,3
8084,RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,FUR-BO-10001519,3
8085,RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,TEC-PH-10001363,2
8086,RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,OFF-PA-10004100,3
8087,RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,TEC-AC-10003033,2
8088,RL-19615,US-2017-169551,2017-07-07,2017-07-09,First Class,OFF-ST-10004835,3
8109,LS-16945,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,OFF-BI-10003429,9
8110,LS-16945,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,FUR-FU-10003601,9
8111,LS-16945,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,OFF-PA-10002195,6
8112,LS-16945,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,OFF-PA-10000232,3
8113,LS-16945,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,OFF-BI-10004492,1
8114,CA-12265,CA-2017-140053,2017-07-03,2017-07-10,Standard Class,FUR-FU-10003708,9
8115,VG-21790,CA-2017-150189,2017-07-08,2017-07-10,First Class,OFF-LA-10002762,6
8116,MB-17305,CA-2017-169124,2017-07-03,2017-07-10,Standard Class,FUR-FU-10001215,3
8151,AT-10735,CA-2017-106824,2017-07-07,2017-07-11,Standard Class,OFF-FA-10001135,3
8152,SZ-20035,CA-2017-133249,2017-07-08,2017-07-11,First Class,FUR-FU-10001588,5
8153,PO-18850,US-2017-101784,2017-07-06,2017-07-11,Standard Class,FUR-CH-10001146,3
8178,MR-17545,CA-2017-111759,2017-07-08,2017-07-12,Standard Class,OFF-PA-10003127,2
8179,NS-18640,CA-2017-115651,2017-07-09,2017-07-12,First Class,OFF-AR-10001130,5
8180,NS-18640,CA-2017-115651,2017-07-09,2017-07-12,First Class,OFF-AP-10000055,9
8181,TD-20995,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,OFF-AR-10004027,3
8182,TD-20995,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,OFF-PA-10000249,2
8183,TD-20995,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,OFF-AR-10001374,2
8184,VF-21715,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,OFF-AR-10004757,4
8185,VF-21715,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,OFF-BI-10001543,3
8186,VF-21715,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,FUR-FU-10003142,3
8187,VF-21715,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,OFF-AR-10003560,3
8188,HE-14800,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,TEC-AC-10002473,5
8189,HE-14800,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,OFF-AR-10004010,5
8190,HE-14800,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,OFF-AR-10001419,7
8191,HE-14800,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,FUR-FU-10001057,2
8192,HE-14800,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,FUR-FU-10003247,4
8212,JD-16015,CA-2017-156818,2017-07-11,2017-07-13,Second Class,TEC-AC-10002323,6
8213,FH-14365,US-2017-124303,2017-07-06,2017-07-13,Standard Class,OFF-BI-10000343,2
8214,FH-14365,US-2017-124303,2017-07-06,2017-07-13,Standard Class,OFF-PA-10002749,3
8238,FG-14260,CA-2017-127460,2017-07-10,2017-07-14,Standard Class,OFF-ST-10004340,6
8239,BP-11155,CA-2017-128629,2017-07-10,2017-07-14,Second Class,FUR-FU-10000771,3
8240,JH-15820,CA-2017-132122,2017-07-09,2017-07-14,Standard Class,OFF-ST-10003692,5
8241,SM-20320,CA-2017-145128,2017-07-09,2017-07-14,Standard Class,FUR-FU-10000293,5
8242,BF-11275,CA-2017-169012,2017-07-10,2017-07-14,Standard Class,OFF-AP-10003278,3
8266,JC-15385,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,TEC-AC-10003063,2
8267,JC-15385,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,FUR-FU-10002937,2
8268,JC-15385,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,OFF-BI-10001107,2
8269,JC-15385,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,OFF-LA-10003930,8
8270,JF-15190,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,OFF-ST-10002554,4
8271,JF-15190,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,OFF-PA-10001497,5
8272,JF-15190,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,TEC-PH-10001336,2
8273,JF-15190,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,OFF-AR-10002987,6
8274,KN-16390,CA-2017-164959,2017-07-11,2017-07-15,Standard Class,OFF-LA-10004272,3
8275,TD-20995,US-2017-100209,2017-07-09,2017-07-15,Standard Class,OFF-BI-10002012,2
8300,TS-21430,CA-2017-136623,2017-07-11,2017-07-16,Standard Class,TEC-PH-10000004,6
8301,TS-21430,CA-2017-136623,2017-07-11,2017-07-16,Standard Class,OFF-BI-10003708,5
8315,RR-19525,CA-2017-102155,2017-07-13,2017-07-17,Standard Class,OFF-PA-10003673,2
8316,RR-19525,CA-2017-102155,2017-07-13,2017-07-17,Standard Class,OFF-ST-10001496,2
8317,NW-18400,CA-2017-127656,2017-07-11,2017-07-17,Standard Class,OFF-AR-10001166,4
8318,MH-17455,CA-2017-136364,2017-07-13,2017-07-17,Second Class,TEC-PH-10003885,1
8319,MH-17455,CA-2017-136364,2017-07-13,2017-07-17,Second Class,FUR-FU-10002501,9
8320,RS-19420,US-2017-128951,2017-07-15,2017-07-17,First Class,FUR-TA-10004575,3
8321,RS-19420,US-2017-128951,2017-07-15,2017-07-17,First Class,OFF-AP-10002191,3
8322,RS-19420,US-2017-128951,2017-07-15,2017-07-17,First Class,OFF-PA-10003177,2
8358,CS-11860,CA-2017-106047,2017-07-12,2017-07-18,Standard Class,OFF-PA-10000791,1
8359,TC-21295,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,OFF-BI-10004022,2
8360,TC-21295,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,FUR-FU-10003601,3
8361,TC-21295,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TEC-AC-10000991,3
8362,TC-21295,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TEC-PH-10004977,3
8363,TC-21295,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,FUR-FU-10002960,3
8364,TC-21295,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,OFF-AR-10004042,4
8365,TC-21295,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,OFF-FA-10000490,4
8366,KB-16240,CA-2017-162015,2017-07-11,2017-07-18,Standard Class,OFF-AP-10003040,5
8367,KB-16240,CA-2017-162015,2017-07-11,2017-07-18,Standard Class,TEC-AC-10003832,5
8368,MM-18055,CA-2017-164378,2017-07-15,2017-07-18,Second Class,OFF-LA-10000634,3
8369,MM-18055,CA-2017-164378,2017-07-15,2017-07-18,Second Class,OFF-AR-10001177,2
8370,MM-18055,CA-2017-164378,2017-07-15,2017-07-18,Second Class,FUR-CH-10002084,6
8371,MM-18055,CA-2017-164378,2017-07-15,2017-07-18,Second Class,TEC-AC-10004708,2
8372,MM-18055,CA-2017-164378,2017-07-15,2017-07-18,Second Class,OFF-PA-10004519,2
8373,SF-20065,US-2017-156909,2017-07-16,2017-07-18,Second Class,FUR-CH-10002774,2
8374,JL-15835,US-2017-161935,2017-07-14,2017-07-18,Standard Class,OFF-ST-10003455,5
8375,JL-15835,US-2017-161935,2017-07-14,2017-07-18,Standard Class,OFF-AR-10004757,5
8376,JL-15835,US-2017-161935,2017-07-14,2017-07-18,Standard Class,OFF-ST-10001837,7
8377,JL-15835,US-2017-161935,2017-07-14,2017-07-18,Standard Class,OFF-PA-10000605,2
8378,JL-15835,US-2017-161935,2017-07-14,2017-07-18,Standard Class,FUR-FU-10002937,5
8379,JL-15835,US-2017-161935,2017-07-14,2017-07-18,Standard Class,TEC-PH-10000560,9
8418,AJ-10795,CA-2017-142342,2017-07-17,2017-07-19,Second Class,OFF-EN-10002592,5
8419,AJ-10795,CA-2017-142342,2017-07-17,2017-07-19,Second Class,FUR-BO-10002613,5
8420,AJ-10795,CA-2017-142342,2017-07-17,2017-07-19,Second Class,OFF-ST-10002957,2
8421,AJ-10795,CA-2017-142342,2017-07-17,2017-07-19,Second Class,OFF-PA-10004609,5
8422,MM-17260,CA-2017-166142,2017-07-15,2017-07-19,Standard Class,FUR-TA-10004607,3
8423,MM-17260,CA-2017-166142,2017-07-15,2017-07-19,Standard Class,OFF-BI-10004094,3
8486,VM-21685,CA-2017-109778,2017-07-16,2017-07-21,Standard Class,OFF-AR-10003759,2
8487,AB-10255,CA-2017-126662,2017-07-17,2017-07-21,Standard Class,TEC-CO-10004202,2
8488,SF-20200,US-2017-158505,2017-07-21,2017-07-21,Same Day,TEC-PH-10004071,9
8489,SF-20200,US-2017-158505,2017-07-21,2017-07-21,Same Day,OFF-AR-10001044,1
8522,SW-20455,CA-2017-139948,2017-07-17,2017-07-22,Standard Class,FUR-FU-10002597,2
8585,BE-11335,US-2017-105046,2017-07-17,2017-07-23,Standard Class,FUR-FU-10004848,4
8586,BE-11335,US-2017-105046,2017-07-17,2017-07-23,Standard Class,OFF-PA-10004353,5
