Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Product_Name,Quantity
ML-17755,CA-2017-133648,2017-06-25,2017-07-02,Standard Class,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,6
ML-17755,CA-2017-133648,2017-06-25,2017-07-02,Standard Class,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,3
DR-12880,CA-2017-143574,2017-06-29,2017-07-02,First Class,OFF-SU-10002537,Acme Box Cutter Scissors,3
DR-12880,CA-2017-143574,2017-06-29,2017-07-02,First Class,FUR-BO-10002598,"Hon Metal Bookcases, Putty",9
DR-12880,CA-2017-143574,2017-06-29,2017-07-02,First Class,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",2
DK-13375,CA-2014-100006,2014-09-07,2014-09-13,Standard Class,TEC-PH-10002075,AT&T EL51110 DECT,3
SD-20485,CA-2014-101476,2014-09-12,2014-09-13,First Class,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",1
SF-20065,CA-2014-113383,2014-09-10,2014-09-13,First Class,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,4
SF-20065,CA-2014-113383,2014-09-10,2014-09-13,First Class,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",5
RB-19465,CA-2014-117765,2014-09-07,2014-09-13,Standard Class,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,2
RB-19465,CA-2014-117765,2014-09-07,2014-09-13,Standard Class,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,2
RB-19465,CA-2014-117765,2014-09-07,2014-09-13,Standard Class,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",2
RB-19465,CA-2014-117765,2014-09-07,2014-09-13,Standard Class,FUR-TA-10001039,KI Adjustable-Height Table,5
SB-20290,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,2
SB-20290,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",1
SB-20290,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,4
SB-20290,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,3
TT-21070,CA-2014-128839,2014-09-08,2014-09-13,Standard Class,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",3
TT-21070,CA-2014-128839,2014-09-08,2014-09-13,Standard Class,OFF-FA-10002280,Advantus Plastic Paper Clips,9
TS-21340,CA-2014-140032,2014-09-08,2014-09-13,Standard Class,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",2
RP-19390,CA-2014-142769,2014-09-13,2014-09-13,Same Day,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,2
RP-19390,CA-2014-142769,2014-09-13,2014-09-13,Same Day,OFF-PA-10002923,Xerox 1942,1
RP-19390,CA-2014-142769,2014-09-13,2014-09-13,Same Day,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",2
RP-19390,CA-2014-142769,2014-09-13,2014-09-13,Same Day,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,2
RP-19390,CA-2014-142769,2014-09-13,2014-09-13,Same Day,OFF-SU-10001574,Acme Value Line Scissors,2
RP-19390,CA-2014-142769,2014-09-13,2014-09-13,Same Day,OFF-FA-10000840,OIC Thumb-Tacks,5
RP-19390,CA-2014-142769,2014-09-13,2014-09-13,Same Day,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3
RP-19390,CA-2014-142769,2014-09-13,2014-09-13,Same Day,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,4
PP-18955,CA-2014-146815,2014-09-08,2014-09-13,Standard Class,FUR-CH-10004289,Global Super Steno Chair,2
PP-18955,CA-2014-146815,2014-09-08,2014-09-13,Standard Class,OFF-AR-10003469,Nontoxic Chalk,2
DL-12925,US-2014-115196,2014-09-09,2014-09-13,Standard Class,TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",2
LH-17020,US-2014-115987,2014-09-08,2014-09-13,Second Class,OFF-BI-10001071,GBC ProClick Punch Binding System,4
KH-16690,CA-2015-119102,2015-05-23,2015-05-27,Standard Class,OFF-ST-10004507,Advantus Rolling Storage Box,3
NM-18445,CA-2015-136805,2015-05-23,2015-05-27,Second Class,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,9
NM-18445,CA-2015-136805,2015-05-23,2015-05-27,Second Class,OFF-AP-10001394,Harmony Air Purifier,5
NP-18685,CA-2015-141768,2015-05-25,2015-05-27,Second Class,FUR-FU-10002268,Ultra Door Push Plate,3
NM-18445,US-2015-152128,2015-05-25,2015-05-27,Second Class,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,2
NM-18445,US-2015-152128,2015-05-25,2015-05-27,Second Class,OFF-AR-10002445,SANFORD Major Accent Highlighters,3
JE-15745,US-2015-168914,2015-05-21,2015-05-27,Standard Class,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,8
CA-12265,CA-2016-106894,2016-02-07,2016-02-07,Same Day,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,4
CA-12265,CA-2016-106894,2016-02-07,2016-02-07,Same Day,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,3
AB-10105,CA-2016-147431,2016-02-02,2016-02-07,Standard Class,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",2
SM-20950,CA-2016-154067,2016-02-01,2016-02-07,Standard Class,OFF-PA-10002254,Xerox 1883,4
BW-11110,CA-2016-101161,2016-10-13,2016-10-20,Standard Class,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,3
BW-11110,CA-2016-101161,2016-10-13,2016-10-20,Standard Class,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,3
BW-11110,CA-2016-101161,2016-10-13,2016-10-20,Standard Class,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,2
BW-11110,CA-2016-101161,2016-10-13,2016-10-20,Standard Class,OFF-LA-10000407,Avery White Multi-Purpose Labels,5
BW-11110,CA-2016-101161,2016-10-13,2016-10-20,Standard Class,OFF-AR-10001860,BIC Liqua Brite Liner,5
NB-18655,CA-2016-132066,2016-10-16,2016-10-20,Standard Class,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,1
NK-18490,CA-2016-141586,2016-10-17,2016-10-20,First Class,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",5
QJ-19255,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,OFF-EN-10002312,#10 Self-Seal White Envelopes,6
QJ-19255,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,7
QJ-19255,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,OFF-AP-10000696,Holmes Odor Grabber,3
NR-18550,CA-2016-152688,2016-10-17,2016-10-20,First Class,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,1
NR-18550,CA-2016-152688,2016-10-17,2016-10-20,First Class,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,1
NC-18415,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,FUR-CH-10003606,SAFCO Folding Chair Trolley,1
NC-18415,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,OFF-PA-10002319,Xerox 1944,3
NC-18415,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,TEC-AC-10002473,Maxell 4.7GB DVD-R,1
NC-18415,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,OFF-SU-10000946,Staple remover,2
NC-18415,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",4
NC-18415,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",1
NC-18415,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,OFF-PA-10002377,Xerox 1916,1
DK-13225,CA-2017-100650,2017-06-29,2017-07-03,Second Class,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,2
CC-12220,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,14
CC-12220,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,3
JK-15640,CA-2017-168109,2017-07-03,2017-07-03,Same Day,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,2
JK-15640,CA-2017-168109,2017-07-03,2017-07-03,Same Day,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",1
JK-15640,CA-2017-168109,2017-07-03,2017-07-03,Same Day,TEC-MA-10001148,Okidata MB491 Multifunction Printer,6
JK-15640,CA-2017-168109,2017-07-03,2017-07-03,Same Day,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,6
JK-15640,CA-2017-168109,2017-07-03,2017-07-03,Same Day,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,4
JK-15640,CA-2017-168109,2017-07-03,2017-07-03,Same Day,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,4
LC-17140,CA-2014-102869,2014-09-09,2014-09-14,Second Class,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,1
LC-17140,CA-2014-102869,2014-09-09,2014-09-14,Second Class,OFF-PA-10000788,Xerox 210,3
LC-17140,CA-2014-102869,2014-09-09,2014-09-14,Second Class,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",3
LC-17140,CA-2014-102869,2014-09-09,2014-09-14,Second Class,TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,6
CC-12220,CA-2014-103527,2014-09-09,2014-09-14,Second Class,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",3
MC-17275,CA-2014-107818,2014-09-08,2014-09-14,Standard Class,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,6
MC-17275,CA-2014-107818,2014-09-08,2014-09-14,Standard Class,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",5
MC-17275,CA-2014-107818,2014-09-08,2014-09-14,Standard Class,OFF-AR-10003045,Prang Colored Pencils,2
MC-17275,CA-2014-107818,2014-09-08,2014-09-14,Standard Class,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",8
SS-20410,CA-2014-126193,2014-09-07,2014-09-14,Standard Class,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,3
SS-20410,CA-2014-126193,2014-09-07,2014-09-14,Standard Class,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,5
SS-20410,CA-2014-126193,2014-09-07,2014-09-14,Standard Class,OFF-BI-10004632,GBC Binding covers,5
SS-20410,CA-2014-126193,2014-09-07,2014-09-14,Standard Class,OFF-FA-10000936,Acco Hot Clips Clips to Go,5
DM-13015,CA-2014-160766,2014-09-14,2014-09-14,Same Day,TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,4
DM-13015,CA-2014-160766,2014-09-14,2014-09-14,Same Day,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,1
DM-13015,CA-2014-160766,2014-09-14,2014-09-14,Same Day,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2
DM-13015,CA-2014-160766,2014-09-14,2014-09-14,Same Day,OFF-EN-10001099,Staple envelope,7
DM-13015,CA-2014-160766,2014-09-14,2014-09-14,Same Day,TEC-PH-10000526,Vtech CS6719,3
DM-13015,CA-2014-160766,2014-09-14,2014-09-14,Same Day,FUR-TA-10001039,KI Adjustable-Height Table,9
DM-13015,CA-2014-160766,2014-09-14,2014-09-14,Same Day,OFF-PA-10000213,Xerox 198,9
DP-13390,CA-2014-168592,2014-09-08,2014-09-14,Standard Class,OFF-FA-10002988,Ideal Clamps,2
DP-13390,CA-2014-168592,2014-09-08,2014-09-14,Standard Class,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",5
DP-13390,CA-2014-168592,2014-09-08,2014-09-14,Standard Class,OFF-ST-10002406,Pizazz Global Quick File,1
DA-13450,US-2014-138835,2014-09-10,2014-09-14,Standard Class,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,2
HG-14965,CA-2015-102806,2015-05-21,2015-05-28,Standard Class,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2
CY-12745,CA-2015-109708,2015-05-25,2015-05-28,Second Class,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,4
MM-18280,CA-2015-132941,2015-05-25,2015-05-28,First Class,OFF-SU-10002557,Fiskars Spring-Action Scissors,2
MM-18280,CA-2015-132941,2015-05-25,2015-05-28,First Class,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,2
MM-18280,CA-2015-132941,2015-05-25,2015-05-28,First Class,OFF-PA-10002160,Xerox 1978,7
PS-18760,CA-2015-143147,2015-05-26,2015-05-28,Second Class,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,1
PS-18760,CA-2015-143147,2015-05-26,2015-05-28,Second Class,FUR-CH-10004754,"Global Stack Chair with Arms, Black",5
PS-18760,CA-2015-143147,2015-05-26,2015-05-28,Second Class,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2
EA-14035,CA-2015-154921,2015-05-23,2015-05-28,Standard Class,OFF-EN-10000056,Cameo Buff Policy Envelopes,3
TB-21520,CA-2016-117912,2016-02-04,2016-02-08,Standard Class,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,2
NS-18640,CA-2016-144645,2016-02-02,2016-02-08,Standard Class,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",2
CD-12790,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,4
CD-12790,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,OFF-PA-10003177,Xerox 1999,2
CD-12790,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,OFF-LA-10003223,Avery 508,6
CD-12790,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,OFF-LA-10004559,Avery 49,7
CD-12790,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,3
CD-12790,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,1
PB-18805,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5
PB-18805,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,OFF-PA-10000740,Xerox 1982,2
PB-18805,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,OFF-PA-10003001,Xerox 1986,9
PB-18805,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",8
FC-14245,CA-2016-147256,2016-10-17,2016-10-21,Second Class,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,7
FC-14245,CA-2016-147256,2016-10-17,2016-10-21,Second Class,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,3
MK-17905,CA-2016-155516,2016-10-21,2016-10-21,Same Day,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",4
MK-17905,CA-2016-155516,2016-10-21,2016-10-21,Same Day,OFF-SU-10001225,Staple remover,2
MK-17905,CA-2016-155516,2016-10-21,2016-10-21,Same Day,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,4
MK-17905,CA-2016-155516,2016-10-21,2016-10-21,Same Day,OFF-ST-10002406,Pizazz Global Quick File,7
MG-17890,CA-2016-163972,2016-10-17,2016-10-21,Standard Class,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",2
TS-21505,CA-2017-106747,2017-07-03,2017-07-04,First Class,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,1
MA-17995,CA-2017-123638,2017-06-27,2017-07-04,Standard Class,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",3
YS-21880,CA-2017-124828,2017-07-03,2017-07-04,First Class,OFF-AR-10003514,4009 Highlighters by Sanford,3
DV-13045,CA-2017-125745,2017-06-30,2017-07-04,Standard Class,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,2
AA-10315,CA-2017-147039,2017-06-29,2017-07-04,Standard Class,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,2
AA-10315,CA-2017-147039,2017-06-29,2017-07-04,Standard Class,OFF-BI-10004654,VariCap6 Expandable Binder,2
AA-10315,CA-2017-147039,2017-06-29,2017-07-04,Standard Class,OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,3
AA-10315,CA-2017-147039,2017-06-29,2017-07-04,Standard Class,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",3
GH-14410,CA-2017-163006,2017-06-30,2017-07-04,Second Class,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,3
GH-14410,CA-2017-163006,2017-06-30,2017-07-04,Second Class,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",2
GH-14410,CA-2017-163006,2017-06-30,2017-07-04,Second Class,TEC-PH-10002584,Samsung Galaxy S4,2
ND-18460,CA-2017-164112,2017-06-30,2017-07-04,Standard Class,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",7
FC-14335,US-2017-126081,2017-06-29,2017-07-04,Standard Class,OFF-PA-10003953,Xerox 218,1
MS-17365,CA-2014-144407,2014-09-09,2014-09-15,Standard Class,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,7
KT-16465,CA-2014-146283,2014-09-08,2014-09-15,Standard Class,FUR-CH-10004287,SAFCO Arco Folding Chair,5
KT-16465,CA-2014-146283,2014-09-08,2014-09-15,Standard Class,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",6
KT-16465,CA-2014-146283,2014-09-08,2014-09-15,Standard Class,OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",2
JH-16180,CA-2015-138898,2015-05-25,2015-05-29,Standard Class,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,13
BF-11170,US-2015-113327,2015-05-26,2015-05-29,Second Class,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,7
BF-11170,US-2015-113327,2015-05-26,2015-05-29,Second Class,OFF-EN-10004459,Security-Tint Envelopes,2
BF-11170,US-2015-113327,2015-05-26,2015-05-29,Second Class,OFF-PA-10003134,Xerox 1937,4
BF-11170,US-2015-113327,2015-05-26,2015-05-29,Second Class,OFF-PA-10003790,Xerox 1991,1
JB-15400,CA-2016-101189,2016-02-04,2016-02-09,Standard Class,OFF-ST-10004180,Safco Commercial Shelving,2
BE-11410,CA-2016-161662,2016-02-07,2016-02-09,First Class,OFF-PA-10003465,Xerox 1912,2
CM-12160,CA-2016-111493,2016-10-21,2016-10-22,First Class,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,6
AG-10495,CA-2016-168921,2016-10-20,2016-10-22,First Class,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",3
MS-17530,CA-2016-169887,2016-10-22,2016-10-22,Same Day,OFF-PA-10003001,Xerox 1986,1
MS-17530,CA-2016-169887,2016-10-22,2016-10-22,Same Day,OFF-AR-10002766,Prang Drawing Pencil Set,3
MS-17530,CA-2016-169887,2016-10-22,2016-10-22,Same Day,FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",3
EP-13915,US-2016-159856,2016-10-18,2016-10-22,Standard Class,FUR-CH-10003396,Global Deluxe Steno Chair,5
VP-21730,CA-2017-102946,2017-06-30,2017-07-05,Standard Class,OFF-BI-10004492,Tuf-Vin Binders,3
AH-10120,CA-2017-107958,2017-07-02,2017-07-05,First Class,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,4
AH-10120,CA-2017-107958,2017-07-02,2017-07-05,First Class,OFF-PA-10000357,Xerox 1888,5
AH-10120,CA-2017-107958,2017-07-02,2017-07-05,First Class,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",5
TT-21220,US-2017-113201,2017-06-30,2017-07-05,Standard Class,OFF-PA-10000675,Xerox 1919,5
LW-17125,CA-2014-112837,2014-09-11,2014-09-16,Standard Class,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3
CL-12565,CA-2014-125731,2014-09-10,2014-09-16,Standard Class,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,5
CL-12565,CA-2014-125731,2014-09-10,2014-09-16,Standard Class,OFF-EN-10003072,Peel & Seel Envelopes,7
JM-15535,CA-2014-132962,2014-09-13,2014-09-16,First Class,OFF-PA-10003543,Xerox 1985,3
JM-15535,CA-2014-132962,2014-09-13,2014-09-16,First Class,TEC-AC-10004353,Hypercom P1300 Pinpad,5
PT-19090,US-2014-150924,2014-09-12,2014-09-16,Second Class,OFF-BI-10004040,Wilson Jones Impact Binders,5
EB-13870,US-2015-110569,2015-05-23,2015-05-30,Standard Class,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,4
EB-13870,US-2015-110569,2015-05-23,2015-05-30,Standard Class,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,7
AZ-10750,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,FUR-TA-10001095,Chromcraft Round Conference Tables,4
AZ-10750,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,4
AZ-10750,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",3
AZ-10750,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,OFF-LA-10003223,Avery 508,3
LC-17050,CA-2016-118514,2016-02-03,2016-02-10,Standard Class,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,4
EB-13975,CA-2016-135461,2016-02-07,2016-02-10,Second Class,TEC-PH-10004094,Motorola L703CM,5
MS-17365,CA-2016-150077,2016-02-04,2016-02-10,Standard Class,TEC-PH-10002890,AT&T 17929 Lendline Telephone,2
LF-17185,CA-2016-106341,2016-10-20,2016-10-23,First Class,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",3
FH-14275,CA-2017-121503,2017-07-03,2017-07-06,Second Class,TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,3
FH-14275,CA-2017-121503,2017-07-03,2017-07-06,Second Class,OFF-PA-10001878,Xerox 1891,7
RA-19285,CA-2017-131695,2017-06-30,2017-07-06,Standard Class,FUR-FU-10002045,"Executive Impressions 14""",1
RA-19285,CA-2017-131695,2017-06-30,2017-07-06,Standard Class,OFF-ST-10001476,Steel Personal Filing/Posting Tote,7
CT-11995,CA-2017-137085,2017-06-29,2017-07-06,Standard Class,OFF-BI-10000632,Satellite Sectional Post Binders,9
SZ-20035,US-2017-111024,2017-07-03,2017-07-06,Second Class,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",2
SZ-20035,US-2017-111024,2017-07-03,2017-07-06,Second Class,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",4
